index,SMILES,Reorg_g,Reorg_ex
train_11335,O=C(NCc1ccc(C(F)(F)F)cc1)c1cccc2c(-c3ccc(F)c(F)c3)coc12,0.517343,0.499652
train_11336,CN(C(=O)c1cc(N)c(Cl)c(Cl)c1)C1CCCC1,1.338472,1.409151
train_11337,CN1CCC(N2CCOC[C@H]2c2ncc(-c3ccc(C(F)(F)F)cc3)[nH]2)CC1,0.668625,0.601553
train_11338,CN(C)CCCN1C[C@H](C(=O)Nc2cccc(C(=O)O)c2)CC1=O,1.137717,1.471793
train_11339,CCOc1nc2ccc(C)cc2cc1C#N,0.186928,0.176992
train_11340,CCOC(=O)/C(C#N)=C\c1cccc(-c2cccc(Cl)c2)c1,0.809876,0.362616
train_11341,Cc1ccc(-c2nc(CN3CC[C@H]([C@@H](C)N)C3)co2)cc1,0.680855,1.260373
train_11342,C=CCn1c(-c2ccccc2)nn(CN2CCc3sccc3C2)c1=S,0.511593,0.422948
train_11343,N#Cc1ccc(OCCOC(=O)c2ccc(S(N)(=O)=O)cc2)cc1,0.81401,1.073577
train_11344,Nc1cc(NC(=O)CN2CCCCC[C@@H]2CO)ccc1Cl,1.209836,0.404736
train_11345,COc1cc(=O)n(-c2ccc(C)cc2)nc1C(=O)NCc1ccc2c(c1)OCO2,0.683549,0.66664
train_11346,CSc1ccc(NC(=O)CN2CC(=O)N[C@@H]3CCCC[C@H]32)cc1,1.013354,0.495269
train_11347,Cc1cccc(N2CCN(C(=O)[C@H]3CCCN(Cc4nc(-c5ccc(C(C)(C)C)cc5)no4)C3)CC2)c1C,0.915411,0.842766
train_11348,CC(C)(C)NC(=O)[C@H]1CSCN1C(=O)c1cc(N2CCCC2=O)ccc1F,1.146181,1.105121
train_11349,COc1ccccc1C[C@@H](C)N(C)C[C@@H](N)C(N)=O,0.846537,0.688197
train_11350,C(#Cc1ccccc1)CN1CCC(Cn2cc3ccccc3c2)CC1,0.780907,0.454645
train_11351,CCCn1cc(Oc2ccc(CN)c(C(F)(F)F)c2)cn1,0.895829,1.120483
train_11352,COC(=O)C[C@@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,0.591131,0.455001
train_11353,Nc1ccc(NS(=O)(=O)c2cccc(F)c2)cc1Cl,1.078973,0.392872
train_11354,ClC[C@H]1COCCN1CCc1ccccc1,0.551217,0.528972
train_11355,S=c1[nH]c2cc(Cl)c(Cl)cc2n1CCc1ccncc1,0.330779,0.296271
train_11356,Cc1cc(Sc2cc3[nH]ncc3cc2N)n(C)n1,0.274974,0.311544
train_11357,O=C(O)c1ccccc1CN1C(=O)[C@@H](CCO)Oc2ccccc21,1.013914,1.193034
train_11358,CCc1cccc(CC)c1NC(=O)[C@@H](C)N1C[C@@H](C(=O)O)C[C@@H](C)C1,1.409143,0.886462
train_11359,COc1cc(N[C@@H](C)C[C@H]2CCCN2C(=O)OC(C)(C)C)ccc1NC(=O)OC(C)(C)C,0.338995,0.193875
train_11360,COc1ccc(OCCNC(=O)N2C[C@@H]3CCCN3C[C@@H]2C)cc1,0.161817,0.161234
train_11361,Cc1ccc2c(c1)c1c(n2CCC(=O)O)CCN(C(=O)OC(C)(C)C)C1,0.383492,0.322415
train_11362,CC(C)COC(=O)N[C@H](CCC(=O)O)C(=O)N1c2ccccc2C[C@H]1C(=O)N[C@@H](CC(F)F)C(=O)NCCc1ccc(C(=O)O)cc1Cl,1.062475,1.227867
train_11363,Nc1nc(-c2ccc(F)cc2)c2c(n1)-c1cc(OCCN3CCOCC3)ccc1C2=O,0.651044,0.512931
train_11364,CSCC[C@H](N)C(=O)N[C@@H](CCC(=O)O)c1ccccc1,0.736149,0.769092
train_11365,CC(C)(C(=O)N1CCC2(CC1)OCCO2)c1c[nH]c2ccc(F)cc12,0.347937,0.286302
train_11366,Cc1ccc(N2CCC[C@H](C(=O)N(Cc3nc(-c4cccc(C)c4)no3)C3CCCCC3)C2)cc1,0.567498,0.762142
train_11367,O=C(NCC1CCN(Cc2cccs2)CC1)[C@@H]1CCCN1,0.923539,1.065411
train_11368,c1cc(N2CCCC2)ccc1CN1CCCN(c2ccc3c(c2)OCCO3)CC1,0.495548,0.527319
train_11369,C=C1O[C@H]([C@@H]2c3c(c(C)c4c(c3OC)OCO4)CCN2C)c2ccc(OC)c(OC)c21,0.62461,0.682708
train_11370,Cc1cc(NC(=O)N2CC[C@H](C(=O)O)C2)ccc1-c1ccccc1,0.320203,0.38615
train_11371,O=C(N[C@H]1CCN(c2ccccc2Cl)C1=O)N1CCN2CCCC[C@H]2C1,1.433428,1.0678
train_11372,CCOc1ccc(-c2ccc(C(=O)OC)c(OCOC)c2)nc1,0.18268,0.181143
train_11373,OCCCNCc1cccc2c1C/C(=C/CCN1CCC(O)(c3ccc(Cl)cc3)CC1)c1cccnc1O2,0.762254,0.987375
train_11374,CCc1cccc2c(/C=C3\C(=O)NC(=S)N(CC)C3=O)cn(CCOc3ccccc3Cl)c12,0.629477,0.595759
train_11375,COC(=O)c1cc(Cl)c(C(F)F)c(F)n1,0.613465,0.378072
train_11376,O=C(CN1CCC[C@H](c2nnc3ccccn23)C1)N1CCC[C@H](C(F)(F)F)C1,0.41991,0.399867
train_11377,CC(C)COC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(F)F)C(=O)NCCc1ccc(C(=O)O)cc1Cl)C(C)C,0.982429,0.894762
train_11378,COCCCn1c([C@H]2CCCN(C(=O)OC(C)(C)C)C2)c(C)c2cccc(F)c21,1.042352,0.377052
train_11379,COc1cc(N)c(C=N)cc1Nc1ncnc2sc3c(c12)CC[C@H](COCN1C[C@H](C)O[C@H](C)C1)C3,0.207745,0.179331
train_11380,COc1ccc(CNC(=O)CSc2ncnc3sc4c(c23)CC[C@@H](C)C4)cc1,0.615374,0.567712
train_11381,Brc1ccccc1-c1nc(-c2ccccc2)no1,0.358597,0.364132
train_11382,O=C(O)c1ccc(CC[C@H]2C(=O)CC[C@@H]2/C=C/[C@@H](O)Cc2cccc(F)c2)cc1,0.732488,0.363526
train_11383,COc1ccc2nc([C@@H](C)N)oc2c1C,1.328654,0.827426
train_11384,CC1CCN(CCOc2ccc(-c3ccc(-c4ccccc4)cn3)cc2)CC1,0.383642,0.591785
train_11385,COn1ncc2cc(Br)ncc21,0.362189,0.365686
train_11386,CC(C)CN(C(=O)N[C@@H](C)c1nc(C(=O)O)cs1)C(C)C,1.25239,0.998375
train_11387,O=C(Oc1ccc2c(C(F)(F)F)cc(=O)oc2c1)c1ccccc1,0.563647,0.338628
train_11388,NC(=O)c1ccc2c(Cl)cc(Cl)c(O)c2n1,0.281995,0.276297
train_11389,C[C@@H](Cc1cccs1)N(C)CCC1(N)CCCCC1,0.935168,0.956471
train_11390,NS(=O)(=O)c1ccc(NC(=O)COC(=O)C2c3ccccc3Oc3ccccc32)cc1,0.678314,0.735333
train_11391,CC[C@H]1CCC[C@@H]1N1C[C@H](CN)CC[C@@H]1C,0.232466,0.695453
train_11392,O=C(Nc1ccc(C(=O)NC2CC2)cc1)c1cnn(-c2ccccc2)c1,1.196206,1.004894
train_11393,C[C@@H](c1cccnc1)N(C)C(=O)c1cccc(-c2nc(N(C)C)ns2)c1,0.339682,0.362374
train_11394,C(#CC(C#Cc1ccsc1)N1CCCCC1)c1ccsc1,1.100751,0.878694
train_11395,COC(=O)C1=C(c2cc3ccccc3o2)C[C@@H]2CC[C@H]1N2C(=O)NCCCOC(C)C,0.988042,0.992901
train_11396,CO[C@@H]1CN(C(=O)Nc2ccc3c(c2)C(=O)CCC3)CC[C@@H]1C,0.425088,0.356658
train_11397,COCOc1cc(Cl)c(C#N)cc1[C@@H](O)c1ncccc1C1OCCO1,0.646528,0.581742
train_11398,CCCCCN(C(C)C)S(=O)(=O)c1ncccc1NC,0.403091,0.322543
train_11399,COc1cccc([C@@]23CCN(C)C[C@H]2Cc2c(n(C)c4ccc(Cl)cc24)C3)c1,0.345747,0.299986
train_11400,CN1C(=O)Cc2cc(SCC(=O)O)ccc21,0.279248,0.462139
train_11401,Cc1ccc(Cl)c(NC(=O)N[C@H]2C[C@H](N(CC(=O)O)CC3CC3)C2)c1,0.143523,0.139277
train_11402,CCOc1ccc(-c2cc(C#N)nc(C)n2)cc1C,0.455126,0.34805
train_11403,CCN1CCN(C(=O)c2cnn(-c3nccc(-c4cccs4)n3)c2C(C)C)CC1,0.645039,0.74715
train_11404,COC(=O)c1c(-c2ccc(Cl)cc2)csc1NC(=O)c1cc2cccc(Cl)c2[nH]1,1.351674,0.734025
train_11405,COc1cccc(/C=C(\C#N)c2ccc(C(C)=O)s2)c1,0.170681,0.191135
train_11406,CCc1oc2ccccc2c1CNCCCN1CCCC1,0.781715,0.836036
train_11407,CCOCOc1cc(F)cc(C=O)c1,0.40438,0.343644
train_11408,CC(=O)c1c(OCc2ccccc2)cc(OCc2ccccc2)cc1OCc1ccccc1,0.719198,0.828609
train_11409,COc1ccc([C@@]23CC[C@@H](NC(=O)Nc4ccc(F)c(C(F)(F)F)c4)C[C@@H]2N(C2CCC2)CC3)cc1OC,1.367791,1.315378
train_11410,CCCCCCCCCn1cc2c(c1)[C@H](NC)CCCC2,1.298112,1.326957
train_11411,CCn1c(=O)n(CCCN2CCCC2)c2ccccc21,0.176646,0.154552
train_11412,COC[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)SCCc1ccccc1,0.133668,0.131921
train_11413,CCCCN(CCCC)[C@@H](C)C(=O)c1ccc2c(c1)CCCN2,0.598773,0.85313
train_11414,Cc1c(C(=O)CC[C@H](N)C(=O)O)c(=O)n(-c2ccccc2)n1C,0.482069,0.407687
train_11415,C[C@@H](N[C@H]1C[C@H](c2ccccc2)C1)c1nnc2n1CCC2,0.664477,0.643926
train_11416,CCCN[C@@H](c1cccc(OC(F)(F)F)c1)C(OC)OC,0.872249,1.020176
train_11417,CC(=O)c1cc(C#N)cc(C(C)(C)C)c1,0.472881,0.387054
train_11418,Cc1cccn2c(=O)cc(CSc3nnnn3-c3ccc(Cl)cc3)nc12,0.731062,0.422157
train_11419,CCCNC(=O)C[C@@H](c1cccc(F)c1)c1cnc2cccc(C)n12,0.353764,0.332498
train_11420,Cc1noc(C)c1[C@H](C)C(=O)N1C[C@H](C)N[C@@H](C)C1,1.435726,1.244591
train_11421,CCCCNC(=O)[C@H]1CCN(c2nc(N3CCn4c(nnc4C(F)(F)F)C3)c3cc(CCC)sc3n2)C1,0.413567,0.335349
train_11422,Cc1cccc(N[C@@H](C)c2ccccc2OC(F)F)c1C,0.922815,1.170765
train_11423,Cc1ccc2oc(C(=O)NC[C@@H](N)C3CC3)cc2n1,1.201895,1.186086
train_11424,O=C1C[C@@H](C(=O)NCc2cc3ccccc3o2)c2ccc(F)cc2N1,1.131169,0.752807
train_11425,O=C(NCc1ccc(C(F)(F)F)cc1)c1cc(-c2cccs2)[nH]n1,0.305382,0.385725
train_11426,Nc1nc2c(c(C(=O)N[C@@H](Cc3ccccc3)[C@H]3C[C@H](O)C3)n1)CCCC2,0.413092,0.254765
train_11427,CCCc1nccn1Cc1ccc(CNC)cn1,0.659908,0.97725
train_11428,CC[C@@H](Nc1ncnc2sccc12)c1c(C)nn(C)c1C,0.241599,0.225035
train_11429,C[C@H]1CC[C@](CCl)(NCc2cccs2)CC1,0.969548,1.014443
train_11430,CCN/C(=N\CCCc1nnc2ccccn12)N1CC[C@@H](O)C1,0.364803,0.023204
train_11431,CC(=O)Nc1cc(C(=O)N2CCC[C@H](c3nnc4ccccn34)C2)ccc1C,0.572388,0.40614
train_11432,CCCN[C@@H](CCC1CC1)[C@]1(OC)CC[C@@H](C)CC1,0.305021,0.550154
train_11433,C#Cc1ccc(C#Cc2ccc(C#Cc3ccc(NC(=O)OC(C)(C)C)cc3)c(C(=O)OC)c2)c(C(=O)OC)c1,0.113511,0.12436
train_11434,C[C@@H](C(=O)N[C@@H]1CCc2cn[nH]c2C1)N1CCc2ccccc2C1,0.787116,1.026913
train_11435,CC(C)COC1CCN(C(=O)N[C@H]2CC3(CCCC3)Oc3ccccc32)CC1,0.166634,0.158396
train_11436,CC(=O)N[C@@H](CC(=O)N1CCO[C@H](C(=O)O)C1)c1c(F)cccc1F,1.215838,0.940434
train_11437,COc1ccc(-c2cccc(OCc3ccc(C(C)(C)C)cc3)n2)cc1,0.158476,0.157857
train_11438,Cn1ccc2ccc(-c3ccc(-n4c(C[C@@H]5CCN(C(=O)C6CC6)C5)n[nH]c4=O)cc3)cc21,0.24837,0.306923
train_11439,CC(C)(C)c1ccc(CC(=O)N2CC[C@]2(C)C(=O)NS(=O)(=O)Cc2ccccc2)cc1,0.1405,0.134635
train_11440,CN[C@@H](C)Cc1noc(-c2cnn(-c3cccc(C(F)(F)F)c3)c2C)n1,0.709793,0.872818
train_11441,CCc1nc2ccccc2n1C(CC)CC,0.17897,0.1603
train_11442,CSc1ccc(-c2csc(NC(=O)C3CCN(C(=O)c4cccs4)CC3)n2)cc1,0.701035,0.738393
train_11443,CC[C@@H](N)Cn1c(-c2ccc(N)cc2)nc2cc(F)c(F)cc21,0.16116,0.301323
train_11444,CCc1ccccc1NC(=O)[C@H]1CC(=O)N(c2ccc3c(c2)OCO3)C1,1.205663,0.60205
train_11445,CCOc1ccc(N[C@@H](C)c2ccc(Cl)cc2)cc1,0.548881,0.657413
train_11446,N[C@H]1CC[C@H](N[C@@H]2C[C@H]2c2ccc(-c3cccc(O)c3)s2)CC1,0.936696,0.566593
train_11447,CNC[C@@H](c1cccc(F)c1)C1CC1,0.845164,0.856679
train_11448,CCNCc1ncoc1-c1cc(C(F)(F)F)ccc1F,0.669793,0.879852
train_11449,CC[C@@H](C)N[C@@H](C)C(=O)NC1CCCC1,1.393696,0.880074
train_11450,Cc1ccc(CN2CCC[C@@H]2C(O)(c2cccc(F)c2)c2cccc(F)c2)cc1,0.747171,1.432163
train_11451,COc1cccc(NCCCC/C(N)=N/O)c1,0.232881,0.154506
train_11452,O=C(COC(=O)c1ccccc1SCC(=O)Nc1ccc(F)cc1)NC(=O)c1cccs1,0.704999,0.842394
train_11453,CC[C@H](NCC(=O)NCc1ccc(C(=O)OC)cc1)c1ccc(Br)cc1,0.89535,1.079819
train_11454,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@@H]2O)c1O,0.233822,0.191062
train_11455,CCC(C)(C)C(=O)C(=O)N1CCCC[C@@H]1C(=O)O[C@@H](CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)NCCCO)c1,0.504485,0.658439
train_11456,COC(=O)[C@@H](NC(=O)c1ccc(OC)c(OC)c1)c1ccccc1,0.243756,0.207733
train_11457,CN1CCN(Cc2ccno2)C2(CCCCC2)C1,1.399761,1.484596
train_11458,O=C(N/N=C/c1ccc(Br)cc1)c1ccncc1,1.384011,1.28066
train_11459,C=CCCC(=O)NC[C@@](O)(c1ccco1)c1cccs1,1.095546,0.62475
train_11460,CNC[C@@H](O)Cc1ccc(Cl)c(C(F)(F)F)c1,0.824151,1.013549
train_11461,Cc1cc(C)c(-c2nnnn2CCCC2CC2)cc1N,0.628731,0.514758
train_11462,C#CCC[C@@](C)(N)C(=O)O,1.306614,0.929518
train_11463,CC(C)N1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(C)(F)F)cc1)c1c(O)ccc(C(F)(F)F)c12,0.900472,1.213186
train_11464,CCC[C@H]1N[C@H](C(C)C)N(CCOCC(C)C)C1=O,1.354045,0.822413
train_11465,C[C@@H](NCCCn1ccnc1)c1cscn1,0.901521,1.029296
train_11466,CC[C@H](c1ccccc1)[C@@H](C#N)c1ccccc1,0.691801,0.225821
train_11467,CCOC(=O)/C(=C\c1ccc2c(c1)OCO2)CC(=O)O,0.665695,0.601359
train_11468,CCOCCCC(=O)Nc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1,0.847874,0.363875
train_11469,CCn1cc(/C=N/NC(=O)c2cc(-c3ccccc3OC)nc3ccccc23)c(C)n1,0.561136,0.571683
train_11470,N[C@@H](C(=O)NCc1cccc(F)c1)c1ccccc1,0.770931,0.962321
train_11471,COc1ccc(NS(=O)(=O)c2cc(C(=O)N3CCN(c4nccs4)CC3)ccc2Cl)cc1,0.85995,0.946381
train_11472,CC[C@@H](C(=O)O)[C@H]1CCc2cc(OCCc3nc(-c4ccccc4)oc3C)c(-c3ccc(C)cc3)cc21,0.493673,0.494964
train_11473,CCSCCOC(=O)c1[nH]c2c(c1C)C(=O)C[C@@H](c1ccc(OC)cc1)C2,0.389752,0.340118
train_11474,O=C(O)CCCC(=O)N1N=C(c2ccccc2)C[C@H]1c1ccccc1O,0.753625,0.583062
train_11475,COC1(C(=O)C2=CCCCCC2)CCCC1,0.525194,0.390649
train_11476,CCn1cc(CN2C(=O)[C@H](C)NC(=O)[C@@H]2CC(C)C)cn1,1.203575,0.823144
train_11477,Cc1ccc(Oc2ccc(C(F)(F)F)cc2)c(N)c1,1.20607,1.395051
train_11478,NC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@H](O[C@H]2O[C@H](CNC[C@@H](O)CO)[C@@H](O)[C@H](O)[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,1.243935,0.843069
train_11479,Cc1cc([C@@H](O)Cc2ccccc2)cs1,0.510519,0.457237
train_11480,Cc1ccc(-c2nn(-c3ccccc3)c3c2c(-c2ccc(N(C)C)cc2)nc2ccccc23)cc1,0.231839,0.210788
train_11481,Cn1cc(C(=O)c2ccc(N)c(Cl)c2)cn1,0.516131,0.38636
train_11482,COC1=C(O)CC(=O)C=C1,0.648405,0.543309
train_11483,CCOC(=O)COc1c(Cl)cc(/C=C2/C(=O)NC(=O)N(c3ccc(CC)cc3)C2=O)cc1OC,0.904527,0.807588
train_11484,O=C(NC[C@H]1CCOC1)c1cc(COCC2CCCC2)on1,0.607796,0.582587
train_11485,N#CN1C[C@H]2[C@@H](C1)[C@]2(C#N)c1ccc(-c2ccc3c(c2)C[C@H]2[C@H](Cn4ccnn4)OC(=O)N32)cn1,0.265851,0.327382
train_11486,CCO[C@@H](C1CC1)[C@@H](NC)c1cccc(OC)c1,0.823491,0.748445
train_11487,C[C@H]1CC[C@](CCl)(NCc2cccc(F)c2)CC1,0.497114,0.863438
train_11488,IC1=CC=C(CN[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C1,1.374246,1.137245
train_11489,S=C1Nc2[nH]c(=S)[nH]c(=S)c2[C@H](c2ccc(I)c(Br)c2)N1,0.314186,0.278181
train_11490,CN1CCCC[C@@H]1c1nc(CCOCC2CCCC2)no1,1.126904,0.853816
train_11491,CC1CCN(C[C@H](O)CN2C[C@@H](C)Oc3ccccc32)CC1,0.703751,0.37664
train_11492,C[C@@H](O)CC[Si](C)(C)c1ccccc1,0.131991,0.131429
train_11493,COC(=O)CCCCN(Cc1ccc(C(=O)OC)cc1)C[C@H](OCc1ccc(Oc2ccc(Cl)cc2)cc1)c1cccc(Cl)c1,0.485867,0.894727
train_11494,C[C@H]1CN(CCC(=O)c2ccc(F)cc2)C[C@H](C)O1,1.012948,1.393587
train_11495,CCO[C@@H](c1nc(CC)c(CN)s1)C(C)(C)C,0.951558,0.930034
train_11496,COc1c(C)cnc(CN2C(=O)/C(=C\c3[nH]c(C)c(C(=O)NCCN4CCCC4)c3C)c3c(Cl)nc(N)nc32)c1C,0.246091,0.226215
train_11497,N[C@@]1(c2ccccc2OC(F)(F)F)CCCOC1,0.943949,1.001292
train_11498,CC(=O)Nc1ccc(NC(=O)C(=O)N/N=C/c2ccc(Cl)cc2Cl)cc1,0.575759,0.520107
train_11499,O=C(O)c1ccc(CN[C@H]2CCC[C@H](c3cccc(Cl)c3)C2)cc1,0.668975,0.997009
train_11500,CN1CCO[C@@H]2CN(C(=O)c3cc(N4CCNC4=O)ccc3F)C[C@H]21,0.346208,0.381236
train_11501,Cc1ccc(C(=O)CN(C)C2CC2)s1,0.822873,1.393998
train_11502,Cc1cc(C(=O)CCC(=O)N2CCCC[C@@H]2CCC(=O)O)c(C)s1,0.530504,0.416646
train_11503,NC[C@@](O)(c1ccc2c(cnn2-c2ccc(F)cc2)c1)C(F)(F)F,0.503688,0.483729
train_11504,O=C(NCc1ccc(CBr)cc1)[C@H]1COCCO1,1.324929,1.281877
train_11505,O=C(c1ccc2ncccc2c1)N1CCC2(CC1)C[C@H](CCOCC1CC1)CCO2,0.600503,0.569656
train_11506,O=C(N[C@H]1c2ccccc2CC[C@H]1CO)c1cc(Cl)ccc1Br,0.653792,0.674671
train_11507,Cc1cccc(CN)c1OCCc1cccnc1,0.687014,0.509356
train_11508,O=c1cnn(-c2cc(Cl)c([C@H](Sc3ncccn3)c3ccc(Cl)cc3)c(Cl)c2)c(=O)[nH]1,0.783333,0.802998
train_11509,CNCc1ccc(C(=N)N)cc1OCC(=O)NC,0.815119,0.634025
train_11510,Cc1cccc(O)c1-c1nc(=S)[nH]c(Cl)c1C#N,0.651606,0.640984
train_11511,CN1CCN(c2cc(CNC(=O)COc3ccc4c(c3)CCC4)ccn2)CC1,1.173885,1.04312
train_11512,O=C(Nc1ccccc1F)[C@H]1CCCN1C(=O)Nc1ccc(Cl)cc1,0.173312,0.168801
train_11513,Cc1ccc(N2CC[C@H](N3CC[C@H](N)C(C)(C)C3)C2=O)cc1,1.010563,0.764369
train_11514,CC(=O)N1CCc2c(sc(NC(=O)c3ccc(C(C)(C)C)cc3)c2-c2nc3ccccc3s2)C1,1.376349,0.716648
train_11515,CCCC[C@@H](SBr)c1ccccc1,1.351641,0.522685
train_11516,CCCOc1ncnc(NCCC(=O)NC2CC2)c1N,0.801827,0.554973
train_11517,CC(=O)Nc1ccc(-n2c(=S)[nH]c3ccccc3c2=O)cc1C,0.812427,0.703276
train_11518,Cc1ccc(CN2C[C@H](C(=O)N3CC(=O)N[C@@H]4CCCC[C@H]43)CC2=O)cc1,0.761093,0.473605
train_11519,CCOc1ncccc1NC(=O)c1cccc(CCl)c1,1.438589,1.220875
train_11520,O=C(Nc1ccc(F)cc1)N[C@@H](c1cccnc1)C1CCOCC1,0.823824,0.805107
train_11521,CCCc1ccnc(C[C@@H](CCC)NCc2cccc(CC(=O)O)n2)c1,0.730256,1.256174
train_11522,O=C(O)Oc1cccc2c1c(C[C@H](O)CO)cn2-c1ccc(Oc2ccc(F)cc2)cc1,0.519373,0.398267
train_11523,OC[C@@H](O)CN(CCC(F)(F)F)Cc1ccc(F)c(Cl)c1,0.852616,0.948038
train_11524,CN(CCC(=O)O)C(=O)CCOCC(F)(F)F,1.267877,1.005319
train_11525,Cc1nc(S(=O)(=O)N2CCCN(C(=O)CCCc3ccccc3)CC2)cn1C,0.137588,0.136052
train_11526,CC[C@@H](C)N(CC)C[C@@H](N)c1ccc(CC(C)C)cc1,0.573736,1.039779
train_11527,CN(C)CCOC(=O)Nc1cccc(Cn2nc(-c3cc(F)cc(F)c3)ccc2=O)c1,0.888361,1.067979
train_11528,CCCCCCCCCCOc1cc2c(=O)c(C(=O)NCCN(C)C)c[nH]c2cc1OCC,0.830449,1.389098
train_11529,Cc1ccccc1CC(=O)N1CCC(C(=O)N2CCCC2)CC1,1.056338,0.570229
train_11530,CC[C@@](C)(CNC(=O)c1nc2nc(C)cc(C)n2n1)N1CCOCC1,0.553963,0.807533
train_11531,C[C@@H](OCC(F)(F)F)C(=O)Nc1ccccc1,1.057734,0.586089
train_11532,COc1ccc(/C(O)=C2/C(=O)C(=O)N(c3ccc(C)cc3)[C@@H]2c2ccc(N(C)C)cc2)c(C)c1,0.242414,0.138333
train_11533,Nc1cc(N)cc(C(=O)Nc2ccc(F)cc2Br)c1,0.277871,0.304619
train_11534,CN(c1ccc2c(c1)CCC[C@H]2CNc1cnccc1C(=O)O)c1ccccc1F,0.52473,0.851652
train_11535,Cc1cc(C(F)(F)F)nc(CCNC(=O)c2onc3c2CCCC3)n1,0.566837,0.48723
train_11536,Cc1cc([C@H]2CCCN(C(=O)c3cc(C)n(C(C)C)c3C)C2)n[nH]1,1.188466,1.365626
train_11537,COc1ccc(F)c(N[C@@H](c2cccs2)C2CCCC2)c1,0.935215,0.776425
train_11538,C=C(O)CN1CCN(C(=O)c2ccc(Nc3ncc4cnn(C5CCCCC5)c4n3)cc2)CC1,0.835295,0.7895
train_11539,CCCN1CCC[C@H](CN)[C@@H]1c1ccc(CC)s1,0.778071,0.664926
train_11540,CCC[C@@H](OC)C(=O)Cc1cc(C)ccc1OC,0.687849,0.301028
train_11541,CCCOc1ccc(CCC(=O)N2CCCNCC2)c(C)c1,0.151634,0.148736
train_11542,CCOc1csc2c(F)cc(CO)cc12,0.303949,0.238461
train_11543,Cc1cc(C)n(Cc2c(C(=O)N3CC[C@H](CCOc4ccccc4F)C3)noc2C)n1,0.942398,0.970776
train_11544,CC(C)(C)[C@@H](CO)NC(=O)c1nn(-c2cnccn2)c2c1C[C@H]1C[C@@H]21,0.733702,0.661533
train_11545,N#Cc1cccc(CNC(=O)Cc2nc3ccc(-c4ccccc4)cc3s2)c1,0.316489,0.391023
train_11546,CCCCCCCC#Cc1cc(Cl)ccc1C,0.169345,0.168559
train_11547,C=CC(=O)N1C[C@@H]2CN(c3nc(Nc4cnn(C)c4)c4ncn(C(C)C)c4n3)C[C@@H]2C1,0.909764,0.701071
train_11548,NCCc1ncc(-c2cc(Br)cs2)nn1,0.737814,0.512649
train_11549,O=C1C(=O)N(CCN2CCN(Cc3ccccc3)CC2)c2ccc(N3CCCCC3)cc21,0.878901,0.867895
train_11550,CC1(C)C=C[C@H]2[C@]3(C)C(=O)CC[C@@]213,0.779159,0.383606
train_11551,O=C(Nc1ccccc1)c1nn(-c2ccc(F)cc2)c(=O)c2ccccc12,0.645819,0.613451
train_11552,O=C(COc1cccc2cccnc12)N1N=C(c2ccccc2)C[C@H]1c1ccccc1Cl,0.821835,0.948351
train_11553,CN(C)C[C@@H](O)c1ccc(Cl)c2ccccc12,0.922128,1.130829
train_11554,COC[C@@H](O)CN(C)C(=O)CC[C@@H](C)N,1.261582,1.005053
train_11555,C[C@H](NCCc1ccc(OCC2=C[C@@](C)(F)C=CC=C2)c(CC2=C[C@@](C)(F)C=CC=C2)c1)C(N)=O,0.878214,0.849048
train_11556,CC[C@@H]1CN(C)c2cc(S(=O)(=O)CCC(=O)O)ccc2O1,0.310583,0.267659
train_11557,Cc1ccc(C2=C(N3C[C@H](C)O[C@H](C)C3)C(=O)N(CC(C)C)C2=O)cc1C,0.367595,0.438867
train_11558,COC(C#CCCNC(=O)[C@H](CC(C)C)NC(=O)OCC1c2ccccc2-c2ccccc21)OC,0.361452,0.237661
train_11559,Cc1cc(C)n([C@@H](C)C(=O)N[C@H]2C[C@H](C)N(Cc3ccccc3)C2)n1,0.615911,0.874779
train_11560,c1ccc(-n2ccc3c(-n4nccc4-c4cnoc4)cccc32)cc1,0.538499,0.625674
train_11561,Cc1ccc(CN[C@@H](C)c2cccc(O)c2)cc1C,0.711045,0.902031
train_11562,CCCCCCCOc1ccc(C(C)=O)cc1OC,0.554489,0.350013
train_11563,CCCc1cc(-c2ccc(F)c(C)c2)nn1CC(C)=O,1.258657,0.941935
train_11564,CC(C)CCN(CC(F)(F)[C@@H](O)[C@@H](CC1CCCCC1)NC(=O)OCc1ccccc1)C(=O)OC(C)(C)C,0.13934,0.13626
train_11565,CC[C@H]1C(=O)N[C@H](C2CC2)C(=O)N1CCS(=O)(=O)C(C)C,1.292636,0.806903
train_11566,N[C@H]1CCN(C(=O)CCN2CCOCC2)C(=O)C1,1.260117,0.903509
